filename,animation_id,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,stroke_width,opacity,stroke_opacity,fill_r,fill_g,fill_b,stroke_r,stroke_g,stroke_b,rel_width,rel_height
L_Braumann_02,32,-10.675877,0.3658605,-1.4299207,-0.750152,0.09230366,-0.614818,-0.18706839,0.1644699,-0.44520473,0.3263675,-0.024340417,0.061729692,-0.28535843,-0.036810227,-0.119860694,0,1.0,1.0,0,144,54,0,0,0,0.012908307613168728,0.018916788649926807
L_Braumann_02,34,-9.078053,5.206947,1.167928,-0.7438809,-0.9833364,-0.98862624,0.32616124,0.055239756,0.5487542,0.007302295,-0.18880515,-0.08461766,-0.11641792,0.14892317,0.2579622,0,1.0,1.0,0,144,54,0,0,0,0.01842206790123457,0.009289752414940252
L_Braumann_02,35,-16.358414,1.5363499,-0.7888368,3.9871309,0.23276922,-0.8037444,0.9546863,0.3888192,-0.053210545,-0.32177937,-0.0887705,-0.3613799,0.4882108,-0.035187233,-0.1302912,0,1.0,1.0,0,144,54,0,0,0,0.02129951131687243,0.004965794163124574
L_Braumann_02,36,-12.476198,1.6409749,-0.7285404,0.27286658,0.34142065,-0.702934,0.09087794,0.3651964,-0.4028277,0.25577104,0.030997282,0.033080626,-0.27443108,-0.06932643,-0.08319248,0,1.0,1.0,0,144,54,0,0,0,0.014628343621399186,0.011710392973764215
L_Braumann_02,37,-13.940868,2.2910705,-0.44347167,1.3599328,0.4638372,-0.5804834,0.26177514,0.36625898,-0.32580274,0.15593883,0.077306606,-0.099797554,-0.08389651,-0.04139018,-0.06434139,0,1.0,1.0,0,144,54,0,0,0,0.017779063786008242,0.006924895845062495
L_Braumann_02,38,-5.9184694,0.45436034,-1.294332,-1.7913299,-1.0192952,-1.1593333,-0.022871463,-0.6960894,0.12788616,0.29046208,0.055889897,0.16858405,-0.24401002,0.0992827,0.129085,0,1.0,1.0,0,144,54,0,0,0,0.01829346707818932,0.045659272604436446
L_Braumann_02,41,-12.52558,6.4243793,1.1851394,0.9460552,0.16635697,-0.31785876,0.23234113,0.78148776,-0.031667914,-0.14697598,-0.18515097,-0.14777245,-0.23391885,-0.086931504,-0.028426446,0,1.0,1.0,0,144,54,0,0,0,0.0204636059670782,0.011879292872424294
L_Braumann_02,4,-8.875732,6.841754,1.6927118,-0.06279499,-0.9032495,-1.1761189,0.45191482,-0.16218828,0.37544566,0.08081933,-0.13355775,-0.034864962,-0.054009642,0.16477247,0.2599858,0,1.0,1.0,0,144,54,0,0,0,0.004629629629629646,0.04374507375295578
L_Braumann_02,40,-16.308342,4.007715,-0.064694464,3.9158232,0.80821645,-0.49267662,0.7895148,0.9871028,-0.2623845,-0.22387709,0.010410504,-0.32056168,0.2573336,-0.118001334,-0.26062977,0,1.0,1.0,0,144,54,0,0,0,0.021251286008230456,0.01114739331156402
L_Braumann_02,39,-10.831771,3.0925877,0.23651652,0.2698053,-0.6625057,-1.2034142,0.4202323,-0.47247407,-0.16577724,0.14576533,0.11600742,-0.0056537655,-0.21342847,0.080828056,0.11297549,0,1.0,1.0,0,144,54,0,0,0,0.018293467078189306,0.04565927260443643
L_Braumann_02,45,-13.3284855,0.10770642,-1.0041844,0.9392663,-0.24210036,-0.97002697,0.4615979,0.018244121,-0.029668385,0.05919044,-0.038333952,-0.033717524,0.048486777,0.07983163,0.08629064,0,1.0,1.0,0,144,54,0,0,0,0.0114133230452675,0.017171489697106246
L_Braumann_02,43,-8.959127,7.5170755,1.8911484,0.45864686,-0.85362947,-1.3435215,0.58139163,-0.2473518,0.1330505,0.09877438,-0.11109416,0.028878763,-0.04576113,0.14885825,0.24504803,0,1.0,1.0,0,144,54,0,0,0,0.01618762860082306,0.03434297939421239
L_Braumann_02,42,-11.682041,4.448377,-1.2325342,1.5834883,-0.128198,-1.254923,0.5533369,-0.13663986,-0.4555449,0.06303129,-0.03819114,0.15229003,-0.04759577,-0.037464164,-0.059737068,0,1.0,1.0,0,144,54,0,0,0,0.04308127572016462,0.041211575273054836
L_Braumann_02,44,-13.228664,-1.9314454,-2.4086204,0.7471381,0.49241135,-0.4898005,-0.04783803,0.25293133,-0.34505102,0.32252833,-0.057395525,0.009290823,0.14222333,0.020657355,-0.05134753,0,1.0,1.0,0,144,54,0,0,0,0.013695987654321,0.031021281387231207
L_Braumann_02,46,-12.286922,3.4336534,0.023947664,0.34265113,0.2204944,-0.6382978,0.15342556,0.34459817,-0.40745115,0.09362741,-0.016758822,-0.04601397,-0.28692335,-0.093683116,-0.12578888,0,1.0,1.0,0,144,54,0,0,0,0.011686599794238684,0.01627069023758588
L_Braumann_02,47,-9.892954,5.511035,0.7701923,-0.41071463,-0.06843641,-0.6947677,0.01233163,0.24198925,-0.256468,0.26457596,-0.09737996,-0.050776616,-0.25352904,-0.0871307,-0.07461957,0,1.0,1.0,0,144,54,0,0,0,0.013695987654321005,0.031021281387231165
L_Braumann_02,49,-6.4949017,1.6004077,-0.59796214,-2.2406871,-1.0728973,-0.7815803,-0.09860696,-0.13078965,0.729298,0.14086977,-0.08973194,-0.002256369,-0.19080564,0.16296764,0.13873021,0,1.0,1.0,0,144,54,0,0,0,0.019290123456790126,0.00428234100632111
L_Braumann_02,48,-14.73368,-3.6717763,-3.047728,2.626161,0.25058886,-0.62939274,0.44839835,0.35433772,0.009464401,-0.020530455,-0.29278684,-0.113417864,0.66435814,0.07359674,-0.016667463,0,1.0,1.0,0,144,54,0,0,0,0.01668595679012347,0.007994595203242878
L_Braumann_02,5,-12.816579,-4.116977,-3.0134406,1.2057344,-0.017553654,-0.6511645,0.12526424,-0.31646544,0.00514802,0.077635415,-0.18488155,0.08833359,0.44812027,0.13073267,0.04306838,0,1.0,1.0,0,144,54,0,0,0,0.002780992798353939,0.06716585970048419
L_Braumann_02,50,-8.017569,-0.68859744,-1.9726949,-1.9648324,-0.062024858,-0.60287774,-0.39956915,0.2120749,-0.26692522,0.4207869,-0.057294983,0.07221128,-0.27883178,0.0068712216,-0.068224,0,1.0,1.0,0,144,54,0,0,0,0.013245884773662562,0.010077693953383628
L_Braumann_02,52,-10.619483,2.5820193,0.029509867,-0.04620318,-0.69226646,-1.111085,0.34667674,-0.42065462,-0.066077486,0.119008295,0.09074531,-0.009779345,-0.20599744,0.09859045,0.103881456,0,1.0,1.0,0,144,54,0,0,0,0.016573431069958865,0.039297376421574146
L_Braumann_02,51,-12.565808,4.989661,0.6773975,0.83429354,0.24648324,-0.7050023,0.30413216,0.5510019,-0.42336333,0.05988973,-0.053653844,-0.07124448,-0.2855803,-0.10892943,-0.08285054,0,1.0,1.0,0,144,54,0,0,0,0.016107253086419755,0.005967796419322146
L_Braumann_02,53,-13.942498,-1.2330396,-1.6366521,1.6368456,-0.08564678,-0.9290448,0.43417886,-0.27253434,-0.15620695,0.11589887,-0.032395996,-0.09471045,0.32078612,0.10080051,0.072665304,0,1.0,1.0,0,144,54,0,0,0,0.01655735596707819,0.03929737642157419
L_Braumann_02,54,-9.063313,2.2580035,-0.53627044,-1.7309523,-0.0824857,-0.39337555,-0.30941594,0.57395494,0.159686,0.3390477,-0.084935404,-0.020505814,-0.33145648,-0.042321198,-0.09176826,0,1.0,1.0,0,144,54,0,0,0,0.019257973251028827,0.009627294223623474
L_Braumann_02,56,-13.730264,0.24749526,-3.2375824,2.620617,0.40474144,-1.1182989,0.4073498,-0.2772778,-0.4848451,0.26406732,-0.033941597,0.11981288,0.38756517,0.055329368,0.0005542742,0,1.0,1.0,0,144,54,0,0,0,0.03899819958847738,0.03541267875239275
L_Braumann_02,55,-11.386222,5.457849,0.86849076,-0.023954013,0.06993597,-0.45202255,0.074957184,0.7253995,0.05532808,0.088618696,-0.19747934,-0.09939525,-0.25881594,-0.08842973,-0.018680034,0,1.0,1.0,0,144,54,0,0,0,0.018534593621399188,0.01019029388582367
L_Braumann_02,57,-9.269225,6.9779725,1.7324094,0.37718,-0.84233063,-1.3280089,0.5601275,-0.24792661,0.1087762,0.09775267,-0.08772669,-0.009306288,-0.07088532,0.13982314,0.22227755,0,1.0,1.0,0,144,54,0,0,0,0.01466049382716052,0.02950118229929063
L_Braumann_02,58,-14.649913,2.835414,-0.21959695,2.1141932,0.5400206,-0.59107566,0.39689544,0.3214107,-0.35951754,0.09459962,0.12125446,-0.19398727,0.02307656,-0.013428273,-0.02815398,0,1.0,1.0,0,144,54,0,0,0,0.012409979423868307,0.02668618398828962
L_Braumann_02,6,-10.186378,-0.90815264,-1.9141245,-1.4994938,0.09235012,-0.24171047,-0.38648957,0.70806646,0.106781416,0.22006579,-0.20391698,0.0764554,-0.22826867,-0.021210391,-0.0600531,0,1.0,1.0,0,144,54,0,0,0,0.016364454732510306,0.021056187366287588
L_Braumann_02,59,-7.617074,-2.093466,-2.173486,-1.4933519,-0.70274866,-1.0297399,-0.12488619,-0.5814006,0.11424402,0.31141087,-0.00092258275,0.10479821,-0.14323086,0.18734494,0.1830236,0,1.0,1.0,0,144,54,0,0,0,0.010336291152263397,0.01480689111586533
L_Braumann_02,60,-9.438661,-2.163886,-2.5230608,-1.4608053,0.14140433,-0.5236817,-0.36323333,0.35286754,-0.24388729,0.34575495,-0.115109935,0.08015582,-0.1810504,0.034897733,-0.04374961,0,1.0,1.0,0,144,54,0,0,0,0.010577417695473249,0.014018691588785062
L_Braumann_02,61,-8.786515,8.793955,1.815239,0.108435005,-0.08485325,-0.6756052,0.11085213,0.29270926,-0.16481143,0.17502055,-0.19973828,-0.11839536,-0.19285357,0.0027484344,0.055366267,0,1.0,1.0,0,144,54,0,0,0,0.012409979423868386,0.02668618398828962
L_Braumann_02,63,-12.219854,4.071797,0.7231013,0.58640856,-0.5122014,-0.85002095,0.48451936,0.21498697,0.28495786,-0.09414385,-0.068507805,-0.0706869,-0.17993468,0.053441785,0.13791433,0,1.0,1.0,0,144,54,0,0,0,0.01745756172839507,0.003720048848867949
L_Braumann_02,62,-8.855199,7.2283387,1.867058,-0.21025388,-0.9464662,-1.0173506,0.41762668,0.05512385,0.58825743,-0.0040786117,-0.21670194,-0.1108482,-0.05275509,0.19785303,0.29611576,0,1.0,1.0,0,144,54,0,0,0,0.015110596707818941,0.006868595878842473
L_Braumann_02,64,-12.442046,-3.1614692,-2.9827495,0.3888638,0.5304081,-0.5589114,-0.12012822,0.3964962,-0.36889708,0.40309003,-0.09779531,0.111581124,0.13071379,0.023069868,-0.029238576,0,1.0,1.0,0,144,54,0,0,0,0.01199202674897119,0.008670194797883122
L_Braumann_02,65,-8.422467,4.0654078,0.066215724,-1.2618785,-0.13061455,-0.76219124,-0.15211795,0.18106303,-0.27158308,0.45505157,-0.013864153,0.018421942,-0.33642647,-0.08031577,-0.07149741,0,1.0,1.0,0,144,54,0,0,0,0.014596193415637865,0.0051232969260218445
L_Braumann_02,66,-13.155098,3.208161,0.33494124,1.4007822,-0.28426468,-1.1157964,0.63969177,-0.07750117,-0.13402615,0.004661275,0.116034746,-0.04857344,-0.13853411,0.027828276,0.11326972,0,1.0,1.0,0,144,54,0,0,0,0.014998070987654325,0.03377997973201216
L_Braumann_02,67,-13.5612335,5.0423636,1.0293425,2.1475496,-0.20811786,-1.1573365,0.814582,0.07354463,-0.24001333,-0.12211178,0.12219104,-0.1074537,-0.12382121,0.022620466,0.14284705,0,1.0,1.0,0,144,54,0,0,0,0.014998070987654386,0.03377997973201216
L_Braumann_02,68,-13.04012,1.8460795,-0.60041445,0.34268376,0.38582414,-0.42920494,0.082533345,0.74341637,-0.04297744,0.102088355,-0.08977917,0.059664767,-0.22321978,-0.08171656,-0.0400761,0,1.0,1.0,0,144,54,0,0,0,0.017425411522633757,0.008276095034342987
L_Braumann_02,70,-7.633279,2.9721093,-2.7654889,-1.382312,0.7113886,-0.77390116,-0.40398788,-0.17488524,0.7857597,0.4585898,-0.030775059,-0.30898023,-0.20321263,-0.11896583,-0.43538085,0,1.0,1.0,0,144,54,0,0,0,0.022907021604938273,0.10184663889201673
L_Braumann_02,69,-12.059944,-2.2054813,-2.4984236,-0.33172357,0.41416544,-0.27881855,-0.25426066,0.73598593,0.016131498,0.22287765,-0.22774725,0.2001935,-0.058467507,-0.01497406,0.009570952,0,1.0,1.0,0,144,54,0,0,0,0.016782407407407406,0.008782794730323177
L_Braumann_02,7,-14.980735,3.112926,-0.13609068,2.1650224,0.57387674,-0.36562377,0.39809927,0.66896194,-0.098450616,-0.06447785,0.010536071,-0.18900828,0.07617378,-0.022708975,-0.040644635,0,1.0,1.0,0,144,54,0,0,0,0.01642875514403292,0.03479337912397254
L_Braumann_02,71,-15.250168,1.2688093,-0.99719524,2.2700727,0.50512546,-0.380744,0.3832516,0.5041694,-0.27838162,-0.07116087,-0.044537116,-0.2476794,0.25443986,-0.014258925,-0.10361691,0,1.0,1.0,0,144,54,0,0,0,0.005353009259259263,0.0613106632136021
L_Braumann_02,73,-12.199008,3.660649,0.08653093,0.1692641,0.15330686,-0.39068496,0.060382877,0.45527327,-0.17502199,-0.014166485,-0.1062294,-0.034829315,-0.250893,-0.1044885,-0.10575517,0,1.0,1.0,0,144,54,0,0,0,0.0051922582304526795,0.034624479225312504
L_Braumann_02,72,-9.673989,1.6898266,-0.4125915,-0.80263615,-0.80183715,-0.85483444,0.09761178,-0.3397285,0.24395816,0.15007393,0.012212557,0.050142553,-0.18218149,0.12807988,0.0848726,0,1.0,1.0,0,144,54,0,0,0,0.004211676954732513,0.05432946740231955
L_Braumann_02,74,-6.687784,0.4991787,-1.1690348,-1.8748727,-0.9871706,-0.9575575,-0.08942438,-0.5237906,0.3068243,0.23361765,0.007082488,0.08703761,-0.22168209,0.12838027,0.113347456,0,1.0,1.0,0,144,54,0,0,0,0.005208333333333336,0.033892579664452235
L_Braumann_02,75,-13.242836,-3.0491269,-2.4691422,1.1920236,-0.06525086,-0.7097395,0.21770492,-0.21449126,0.041110262,0.0856382,-0.1514245,0.047472056,0.38860705,0.1240331,0.062552206,0,1.0,1.0,0,144,54,0,0,0,0.004211676954732513,0.054329467402319566
L_Braumann_02,78,-15.460326,-3.319578,-3.0832467,3.5955749,0.4152946,-0.7342332,0.6161169,0.33943886,-0.12800519,-0.055694886,-0.26910573,-0.21375374,0.77933466,-0.013971148,-0.16302145,0,1.0,1.0,0,144,54,0,0,0,0.00786072530864198,0.026179484292309447
L_Braumann_02,77,-11.675574,1.6315887,-0.7810239,-0.4589081,0.13930756,-0.31920242,-0.13782701,0.4997474,-0.07617607,0.11668561,-0.112578824,0.028857915,-0.28622732,-0.075800955,-0.09730274,0,1.0,1.0,0,144,54,0,0,0,0.014081790123456794,0.021393987163607724
L_Braumann_02,76,-10.060435,-0.5653366,-1.405921,-0.72228545,-0.58209014,-0.9374908,0.038773008,-0.315853,0.17422415,0.29761595,0.042372882,0.1039877,-0.20431648,0.14295922,0.13997927,0,1.0,1.0,0,144,54,0,0,0,0.013503086419753091,0.011147393311564014
L_Braumann_02,79,-9.545727,-1.6145735,-2.251385,-1.6576914,0.07699826,-0.42075863,-0.3628221,0.57322395,-0.16064882,0.2446282,-0.18036163,0.0424943,-0.19666503,-0.0122771235,-0.10451061,0,1.0,1.0,0,144,54,0,0,0,0.01099537037037037,0.02285778628532823
L_Braumann_02,8,-10.972626,4.1321163,0.7210115,0.04922934,-0.69713503,-0.91306275,0.36298165,-0.05268804,0.29817256,0.015739573,-0.056172527,-0.072799996,-0.17423216,0.099884346,0.16145156,0,1.0,1.0,0,144,54,0,0,0,0.008359053497942392,0.036369778178133146
L_Braumann_02,81,-11.554804,-0.5411431,-1.852017,-0.49891317,0.2308615,-0.28958228,-0.28148305,0.33336827,-0.2448775,0.18026511,-0.12900391,0.13490005,-0.19267252,-0.05361264,-0.081142314,0,1.0,1.0,0,144,54,0,0,0,0.004661779835390948,0.0677851593289044
L_Braumann_02,80,-15.721027,-0.599567,-2.0272307,2.946361,0.6478142,-0.42210105,0.42634407,0.5247691,-0.33069214,-0.030394258,-0.12403705,-0.28211674,0.54555416,-0.05012854,-0.23001948,0,1.0,1.0,0,144,54,0,0,0,0.004661779835390962,0.06778515932890444
L_Braumann_02,82,-11.165314,1.1424949,-0.9903222,-0.85893667,0.05635121,-0.45310345,-0.11577668,0.625186,-0.24476156,0.10328589,-0.15265776,-0.03373264,-0.30355197,-0.08961946,-0.15529856,0,1.0,1.0,0,144,54,0,0,0,0.015673225308641986,0.012723792365724578
L_Braumann_02,83,-13.117637,6.129394,1.1490436,1.3015298,0.25272244,-0.5428237,0.42719048,0.9108974,-0.24197659,-0.13871746,-0.12250146,-0.11542953,-0.2236601,-0.106326774,-0.05801224,0,1.0,1.0,0,144,54,0,0,0,0.015255272633744859,0.012217092669744398
L_Braumann_02,84,-11.119139,-2.7654192,-5.217163,0.09922537,1.1910563,-0.79593,-0.32548097,0.12740077,0.45695668,0.31881002,-0.30936214,-0.12908474,0.05924574,-0.022453967,-0.26795533,0,1.0,1.0,0,144,54,0,0,0,0.014403292181069963,0.08236685057988967
L_Braumann_02,85,-9.580596,0.02918413,-1.6557777,-1.4124,-0.0025517175,-0.38290402,-0.38659716,0.15335475,-0.24082899,0.2841336,-0.050337587,0.056505132,-0.26318663,-0.02305345,-0.13728899,0,1.0,1.0,0,144,54,0,0,0,0.0028613683127572025,0.04762977142213719
L_Braumann_02,86,-7.0340147,6.775513,1.4857714,-0.74777776,-1.0974753,-1.1916388,0.3621633,-0.25873372,0.45087215,0.11783508,-0.15454984,0.0684264,-0.059727754,0.13974646,0.3247666,0,1.0,1.0,0,144,54,0,0,0,0.002170138888888894,0.0420560747663552
L_Braumann_02,87,-15.328372,2.4950476,-0.40302235,2.5529356,0.61425006,-0.54186404,0.50183725,0.5027118,-0.245271,-0.0017636225,0.06395147,-0.25030392,0.2002563,-0.017568208,-0.069198616,0,1.0,1.0,0,144,54,0,0,0,0.003166795267489713,0.027361783582929917
L_Braumann_02,88,-13.305683,1.1220163,-0.59633386,1.0236889,-0.26868466,-0.8563896,0.43947563,-0.027269686,0.07735425,0.012098456,0.0026241306,-0.03351006,-0.01770979,0.07830741,0.10478364,0,1.0,1.0,0,144,54,0,0,0,0.00308641975308642,0.026911383853169754
L_Braumann_02,89,-8.830364,4.501755,0.80520654,-0.68853515,-0.9381623,-1.1541542,0.32261083,-0.24604367,0.29934275,0.13369939,-0.061596118,0.007032921,-0.13577648,0.110359475,0.20463811,0,1.0,1.0,0,144,54,0,0,0,0.0021701388888888907,0.04205607476635515
L_Braumann_02,9,-9.303847,5.0608525,1.0638337,-0.60279495,-0.93731797,-0.9290496,0.27903542,-0.071862936,0.49688616,0.03948519,-0.14262386,-0.08535959,-0.13066313,0.14161344,0.22990204,0,1.0,1.0,0,144,54,0,0,0,0.012490354938271605,0.034399279360432376
L_Braumann_02,91,-9.2167425,0.40790823,-1.452114,-1.6532599,-0.08024132,-0.36930612,-0.3893653,0.2727239,-0.13480714,0.27643192,-0.070493095,0.014862826,-0.31346056,-0.015404836,-0.12438336,0,1.0,1.0,0,144,54,0,0,0,0.009645061728395063,0.01931088841346697
L_Braumann_02,90,-9.90579,6.4854326,1.1699421,-0.30435464,-0.034516405,-0.5441874,-0.017378958,0.3894906,0.020271823,0.22480163,-0.17861022,-0.06352699,-0.206071,-0.04624958,0.0037254668,0,1.0,1.0,0,144,54,0,0,0,0.009452160493827176,0.010696993581803853
L_Braumann_02,93,-14.3972025,-0.2118036,-1.215116,1.7762631,-0.09032557,-0.7605754,0.48430535,-0.019733148,0.064317696,-0.038782258,-0.08148256,-0.11255786,0.29919043,0.09418437,0.06636801,0,1.0,1.0,0,144,54,0,0,0,0.007410622427983539,0.019704988177007134
L_Braumann_02,92,-10.783819,5.68455,1.4289575,0.2703001,-0.7710359,-1.0404085,0.50466436,0.12886268,0.36878785,-0.039602738,-0.15693621,-0.09281089,-0.11893737,0.12583084,0.2196482,0,1.0,1.0,0,144,54,0,0,0,0.005111882716049383,0.02161918702848782
L_Braumann_02,94,-10.510348,1.052378,-1.1230664,-0.97722256,0.02710099,-0.32874057,-0.2922778,0.24104229,-0.15477796,0.22598583,-0.07254603,0.048091292,-0.2713538,-0.04664511,-0.115838975,0,1.0,1.0,0,144,54,0,0,0,0.002234439300411523,0.05247156851705889
L_Braumann_02,96,-14.284034,-2.9916208,-3.0139287,1.6520268,0.6728263,-0.45294756,0.16693084,0.8239151,-0.24358153,0.20223227,-0.24528952,-0.0508197,0.46780095,0.023708312,-0.08105566,0,1.0,1.0,0,144,54,0,0,0,0.010963220164609057,0.01261119243328454
L_Braumann_02,95,-14.173896,-0.41650093,-1.7301439,1.3471022,0.511729,-0.39372456,0.09506332,0.3431756,-0.23637022,0.17893483,-0.07276945,-0.050775833,0.19539978,-0.0005656458,-0.06375155,0,1.0,1.0,0,144,54,0,0,0,0.002234439300411524,0.05247156851705891
L_Braumann_02,97,-12.044214,5.883122,1.026448,0.48852572,0.07828825,-0.4816886,0.22138035,0.74002516,-0.14868777,-0.07219818,-0.19200897,-0.15903193,-0.27223402,-0.100620575,-0.057338797,0,1.0,1.0,0,144,54,0,0,0,0.010722093621399179,0.01210449273730437
L_Braumann_02,98,-6.215581,-0.5057399,-4.445568,-1.9532223,0.80326235,-0.8837017,-0.56972224,-0.21908142,0.591591,0.4843132,-0.12018216,-0.29089934,-0.22728331,-0.08621363,-0.40341637,0,1.0,1.0,0,144,54,0,0,0,0.014724794238683149,0.06896745861952487
L_Braumann_02,99,-13.623652,-3.9712343,-3.4882095,1.5078778,0.68892163,-0.33893293,-0.013091115,0.5001487,-0.2610599,0.24268709,-0.22062771,0.05763981,0.48398486,0.039077442,-0.05615629,0,1.0,1.0,0,144,54,0,0,0,0.00245949074074074,0.03856547686071391
L_Braumann_03,0,-9.011257,1.2176691,-3.432925,-0.83100903,0.83627,-0.8404586,-0.366163,-0.28668293,0.6221252,0.46153873,-0.086017795,-0.11886478,-0.15348451,-0.12357803,-0.4203882,0,1.0,1.0,0,144,54,0,0,0,0.022855037878181217,0.21630793962668565
L_Braumann_03,1,-9.5661745,1.4223232,-1.0275844,-1.2586824,-0.048271544,-0.44050106,-0.31408072,0.094571136,-0.26432356,0.30898532,-0.007959181,0.03528639,-0.30361596,-0.039098483,-0.15067287,0,1.0,1.0,0,144,54,0,0,0,0.0038118423370757885,0.12092524783424134
L_Braumann_03,10,-16.378233,0.6625288,-1.6416956,3.8574436,0.8046852,-0.5593757,0.6532466,0.5766842,-0.382534,-0.1156498,-0.07519555,-0.35712326,0.55923474,-0.12427724,-0.33641243,0,1.0,1.0,0,144,54,0,0,0,0.002562583083748421,0.1325355005805126
L_Braumann_03,100,-10.371195,-4.5201697,-3.2147882,-0.2537206,-0.20097078,-0.8809032,-0.0060958182,-0.23835868,0.07311322,0.17451523,-0.099175125,0.23242909,0.08598498,0.14223216,0.06692574,0,1.0,1.0,0,144,54,0,0,0,0.0017777920143504731,0.05394302045190677
L_Braumann_03,101,-11.035573,4.086956,0.26496887,-0.31554672,0.086951114,-0.5303467,-0.017401293,0.38225386,-0.12689236,0.20238414,-0.07992457,-0.02773736,-0.2559221,-0.08634701,-0.08817423,0,1.0,1.0,0,144,54,0,0,0,0.0031391642775918257,0.03563454496740201
L_Braumann_03,102,-10.295554,-0.24991779,-1.2651527,-0.80593437,-0.6506295,-0.82950866,0.055407833,-0.18919389,0.20023942,0.11611321,-0.05806975,0.06618589,-0.16694918,0.13410228,0.102588676,0,1.0,1.0,0,144,54,0,0,0,0.0029469705463107156,0.03509868714834331
L_Braumann_03,103,-15.515969,-1.1342114,-1.8400623,3.1287417,0.161117,-0.7909275,0.6505156,0.05086754,-0.14863026,-0.07690774,-0.11349319,-0.28429228,0.59379864,0.03991118,-0.06034548,0,1.0,1.0,0,144,54,0,0,0,0.0017777920143504761,0.05394302045190683
L_Braumann_03,104,-9.89106,-3.1113367,-2.9118228,-1.3107057,0.22926393,-0.35044554,-0.38252935,0.5982501,-0.062456183,0.24162643,-0.22402453,0.17212449,-0.09999403,0.030319538,0.00078974786,0,1.0,1.0,0,144,54,0,0,0,0.010474558354821669,0.0168795213003483
L_Braumann_03,105,-12.925107,-3.2939742,-3.0119357,0.48882133,0.5443968,-0.33630225,-0.1055305,0.73004055,-0.123724595,0.23217651,-0.24390042,0.10893877,0.24159844,0.026229886,-0.014005369,0,1.0,1.0,0,144,54,0,0,0,0.010506590643368539,0.027864606591051225
L_Braumann_03,106,-11.398549,-5.6576414,-3.8076003,0.4613577,0.044518426,-0.7171938,0.027699636,0.07018805,0.109719634,0.1033239,-0.26314193,0.21210517,0.30513743,0.1308918,0.04717428,0,1.0,1.0,0,144,54,0,0,0,0.005349392187324824,0.029204251138697856
L_Braumann_03,108,-7.5799165,-1.209975,-2.2658224,-2.1604595,-0.075633906,-0.42844465,-0.5143364,0.06130968,-0.17178513,0.30372918,-0.097345226,0.070374526,-0.19171204,0.014452646,-0.090164565,0,1.0,1.0,0,144,54,0,0,0,0.0016496628601630466,0.06698222738233454
L_Braumann_03,107,-10.707272,-5.0598516,-3.4763982,-0.07910371,-0.10578602,-0.7908084,-0.013268448,-0.03357407,0.15758844,0.14577256,-0.18630053,0.236324,0.14412421,0.14535646,0.07760965,0,1.0,1.0,0,144,54,0,0,0,0.007992055992440385,0.02759667768152194
L_Braumann_03,109,-9.993843,-3.0215027,-2.9955235,-1.0667148,0.22589946,-0.29442608,-0.4268339,0.27875146,-0.24585918,0.23164397,-0.15295112,0.1854259,-0.08423203,0.019176807,-0.04395914,0,1.0,1.0,0,144,54,0,0,0,0.0016496628601630466,0.06698222738233454
