id,total_len,nb_groups,len_groups,max_len_group
Orafol_2,14,2,"[7, 7]",7
Orafol_5,9,2,"[6, 3]",6
Orafol_4,16,2,"[11, 5]",11
Orafol_6,11,2,"[8, 3]",8
Orafol_7,10,1,[10],10
Orafol_8,10,1,[10],10
Oxea_0,14,1,[14],14
Orafol_9,35,2,"[11, 24]",24
Oxea_1,14,1,[14],14
Oxea_2,12,2,"[8, 4]",8
Oxea_4,4,1,[4],4
Oxea_5,4,1,[4],4
Oxea_6,4,1,[4],4
Oxea_3,7,1,[7],7
Oxea_8,4,1,[4],4
Oxea_7,6,1,[6],6
Paulmann Licht_0,87,1,[87],87
Paulmann Licht_1,37,2,"[28, 9]",28
Paulmann Licht_2,25,1,[25],25
Paulmann Licht_3,25,1,[25],25
Paulmann Licht_5,19,1,[19],19
Paulmann Licht_4,37,1,[37],37
Paulmann Licht_6,25,1,[25],25
Paulmann Licht_10,84,2,"[64, 20]",64
Paulmann Licht_7,31,2,"[7, 24]",24
Pax_0,11,1,[11],11
Paulmann Licht_9,77,1,[77],77
Paulmann Licht_8,31,2,"[7, 24]",24
PCC SE_0,12,1,[12],12
PCC SE_1,12,1,[12],12
PCC SE_2,14,1,[14],14
PCC SE_3,16,2,"[9, 7]",9
OTRAG_0,82,11,"[5, 14, 5, 9, 8, 6, 5, 6, 11, 7, 6]",14
PD – Berater der öffentlichen Hand_0,21,4,"[8, 5, 3, 5]",8
Pfalzmarkt_0,5,1,[5],5
Pfalzmarkt_1,9,1,[9],9
Pfalzmarkt_10,10,1,[10],10
Pfalzmarkt_11,12,1,[12],12
PD – Berater der öffentlichen Hand_1,36,3,"[20, 7, 9]",20
Pfalzmarkt_12,18,1,[18],18
Pfalzmarkt_2,11,1,[11],11
Pfalzmarkt_3,13,2,"[8, 5]",8
Pfalzmarkt_4,16,1,[16],16
Pfalzmarkt_6,8,1,[8],8
Pfalzmarkt_7,10,1,[10],10
Pfalzmarkt_5,17,2,"[13, 4]",13
Pfalzmarkt_8,14,1,[14],14
Pfalzmarkt_9,17,2,"[13, 4]",13
PIN Group_2,15,1,[15],15
Pixelpark_0,13,2,"[9, 4]",9
PIN Group_0,55,8,"[10, 5, 6, 7, 10, 5, 6, 6]",10
Pixelpark_1,12,2,"[5, 7]",7
PIN Group_1,42,4,"[5, 11, 7, 19]",19
Pixelpark_3,8,1,[8],8
Pixelpark_2,15,2,"[9, 6]",9
Pax_1,337,25,"[8, 12, 10, 6, 5, 4, 4, 26, 26, 26, 14, 14, 10, 15, 15, 6, 6, 6, 10, 18, 22, 22, 22, 15, 15]",26
Pixelpark_5,15,2,"[11, 4]",11
Pixelpark_4,13,2,"[9, 4]",9
Pixelpark_6,11,1,[11],11
Polifilm_0,12,1,[12],12
Polifilm_1,6,1,[6],6
Polifilm_10,14,2,"[9, 5]",9
Polifilm_3,8,1,[8],8
Polifilm_5,4,1,[4],4
Polifilm_2,11,1,[11],11
Polifilm_4,5,1,[5],5
Polifilm_7,4,1,[4],4
Polifilm_8,6,1,[6],6
Polifilm_6,9,1,[9],9
Polifilm_9,15,2,"[9, 6]",9
Polytan_2,10,1,[10],10
Polytan_1,13,1,[13],13
Polytan_0,10,1,[10],10
Polytan_4,11,1,[11],11
Polytan_3,10,1,[10],10
Polytan_5,9,2,"[5, 4]",5
powwow_1,17,1,[17],17
powwow_2,12,2,"[7, 5]",7
powwow_3,12,2,"[7, 5]",7
powwow_0,33,1,[33],33
Preussag_2,11,1,[11],11
Preussag_0,59,1,[59],59
Preussag_1,57,1,[57],57
powwow_4,18,2,"[12, 6]",12
Pro optik_0,42,5,"[10, 7, 12, 7, 6]",12
Pro optik_3,10,1,[10],10
Pro optik_1,66,8,"[4, 12, 15, 11, 7, 5, 6, 6]",15
ProSiebenSat.1 Media SE_0,9,1,[9],9
ProSiebenSat.1 Media SE_1,6,1,[6],6
ProSiebenSat.1 Media SE_10,12,2,"[6, 6]",6
Pro optik_2,80,10,"[10, 7, 12, 10, 7, 12, 7, 6, 4, 5]",12
ProSiebenSat.1 Media SE_12,13,1,[13],13
ProSiebenSat.1 Media SE_11,14,2,"[8, 6]",8
ProSiebenSat.1 Media SE_14,14,1,[14],14
ProSiebenSat.1 Media SE_13,10,1,[10],10
ProSiebenSat.1 Media SE_15,14,2,"[8, 6]",8
ProSiebenSat.1 Media SE_16,10,2,"[4, 6]",6
Pro optik_4,74,13,"[2, 2, 10, 10, 10, 10, 3, 4, 7, 7, 4, 3, 2]",10
ProSiebenSat.1 Media SE_17,7,2,"[4, 3]",4
Preussag_3,104,7,"[11, 13, 23, 11, 15, 25, 6]",25
ProSiebenSat.1 Media SE_19,7,1,[7],7
ProSiebenSat.1 Media SE_20,4,1,[4],4
ProSiebenSat.1 Media SE_18,16,2,"[10, 6]",10
ProSiebenSat.1 Media SE_2,16,2,"[10, 6]",10
ProSiebenSat.1 Media SE_3,7,1,[7],7
ProSiebenSat.1 Media SE_21,9,1,[9],9
ProSiebenSat.1 Media SE_22,10,1,[10],10
ProSiebenSat.1 Media SE_5,11,1,[11],11
ProSiebenSat.1 Media SE_4,13,2,"[8, 5]",8
ProSiebenSat.1 Media SE_6,8,2,"[4, 4]",4
ProSiebenSat.1 Media SE_8,9,2,"[4, 5]",5
ProSiebenSat.1 Media SE_7,10,1,[10],10
ProSiebenSat.1 Sports_0,9,2,"[4, 5]",5
ProSiebenSat.1 Media SE_9,14,2,"[8, 6]",8
Puma SE_1,16,1,[16],16
Puma SE_0,14,1,[14],14
Puma SE_2,17,2,"[9, 8]",9
Puma SE_3,15,2,"[10, 5]",10
Q1 Energie_1,10,1,[10],10
Q1 Energie_0,13,1,[13],13
ProSiebenSat.1 Sports_1,82,9,"[13, 8, 6, 14, 9, 13, 6, 7, 6]",14
RAG Aktiengesellschaft_0,20,1,[20],20
R+V Versicherung_0,32,1,[32],32
Q1 Energie_2,24,1,[24],24
RAG Aktiengesellschaft_2,13,2,"[9, 4]",9
RAG Aktiengesellschaft_1,18,1,[18],18
Rauch Möbelwerke_1,10,1,[10],10
Q1 Energie_3,25,1,[25],25
Rauch Möbelwerke_3,10,1,[10],10
Rauch Möbelwerke_4,13,1,[13],13
Rauch Möbelwerke_2,12,1,[12],12
Rauch Möbelwerke_0,19,2,"[12, 7]",12
Remondis_0,9,1,[9],9
Remondis_1,8,2,"[4, 4]",4
Remondis_10,12,2,"[4, 8]",8
Remondis_3,13,1,[13],13
Remondis_2,17,2,"[5, 12]",12
Remondis_4,14,1,[14],14
Remondis_6,11,1,[11],11
Remondis_5,12,2,"[5, 7]",7
Remondis_7,10,2,"[5, 5]",5
Remondis_8,5,1,[5],5
Renolit_0,13,1,[13],13
Raytheon Anschütz_1,89,11,"[11, 3, 3, 6, 8, 4, 16, 9, 8, 13, 8]",16
Remondis_9,12,1,[12],12
Renolit_1,28,3,"[13, 13, 2]",13
Renolit_10,11,1,[11],11
Raytheon Anschütz_0,87,11,"[16, 10, 11, 3, 12, 3, 3, 14, 3, 7, 5]",16
Renolit_3,13,1,[13],13
Renolit_4,11,1,[11],11
Renolit_2,17,2,"[13, 4]",13
Renolit_7,5,1,[5],5
Renolit_6,7,1,[7],7
Renolit_8,9,1,[9],9
Rethmann_0,4,1,[4],4
Renolit_5,12,2,"[6, 6]",6
Renolit_9,7,1,[7],7
Rethmann_4,4,1,[4],4
Rethmann_5,4,1,[4],4
Rethmann_6,4,1,[4],4
Rethmann_7,4,1,[4],4
Rethmann_1,84,14,"[5, 6, 7, 5, 5, 5, 5, 6, 5, 9, 5, 8, 5, 8]",9
Rethmann_8,12,2,"[4, 8]",8
Rheinmetall Automotive_1,11,1,[11],11
Rethmann_2,92,12,"[9, 9, 9, 8, 8, 8, 8, 8, 10, 5, 5, 5]",10
Rethmann_3,100,10,"[13, 9, 13, 14, 9, 11, 11, 11, 5, 4]",14
Rheinmetall Automotive_2,10,1,[10],10
Rheinmetall Automotive_3,9,1,[9],9
Rheinmetall Automotive_0,141,13,"[4, 4, 11, 22, 12, 14, 10, 22, 14, 14, 4, 4, 6]",22
Rimowa_1,42,2,"[31, 11]",31
Rimowa_2,13,1,[13],13
Rheinmetall Automotive_4,202,13,"[22, 12, 18, 22, 10, 14, 14, 14, 24, 24, 16, 6, 6]",24
Rimowa_0,34,2,"[18, 16]",18
Rockwool International_0,13,2,"[9, 4]",9
Rockwool International_1,10,2,"[5, 5]",5
Rimowa_3,49,1,[49],49
Rockwool International_3,12,1,[12],12
Rockwool International_2,8,1,[8],8
Rockwool International_4,14,1,[14],14
Rockwool International_5,10,2,"[5, 5]",5
Rockwool International_7,7,1,[7],7
Rockwool International_6,10,2,"[5, 5]",5
Rimowa_5,42,2,"[25, 17]",25
Rimowa_4,60,1,[60],60
Roth & Rau_0,17,2,"[6, 11]",11
Roth & Rau_1,12,2,"[7, 5]",7
Roth & Rau_2,27,3,"[17, 6, 4]",17
Rockwool International_8,16,4,"[4, 4, 4, 4]",4
Roth & Rau_3,17,2,"[6, 11]",11
Roth & Rau_4,13,2,"[9, 4]",9
Roth & Rau_5,11,1,[11],11
Rothenberger_0,10,1,[10],10
Rothenberger_1,18,1,[18],18
Rothenberger_10,19,1,[19],19
Rothenberger_11,26,1,[26],26
Rothenberger_13,6,1,[6],6
Rothenberger_12,18,1,[18],18
Rothenberger_15,6,1,[6],6
Rothenberger_14,6,1,[6],6
Rothenberger_16,4,1,[4],4
Rothenberger_17,6,1,[6],6
Rothenberger_18,6,1,[6],6
Rothenberger_19,10,1,[10],10
Rothenberger_20,10,1,[10],10
Rothenberger_2,6,1,[6],6
Rothenberger_22,10,1,[10],10
Rothenberger_23,10,1,[10],10
Rothenberger_21,18,1,[18],18
Rothenberger_24,24,1,[24],24
Rothenberger_26,24,1,[24],24
Rothenberger_25,28,1,[28],28
Rothenberger_27,24,1,[24],24
Rothenberger_28,12,1,[12],12
Rothenberger_29,10,1,[10],10
Rothenberger_31,10,1,[10],10
Rothenberger_3,18,1,[18],18
Rothenberger_30,18,1,[18],18
Rothenberger_32,18,1,[18],18
Rothenberger_33,14,1,[14],14
Rothenberger_35,4,1,[4],4
Rothenberger_36,4,1,[4],4
Rothenberger_34,14,1,[14],14
Rothenberger_39,4,1,[4],4
Rothenberger_37,12,1,[12],12
Rothenberger_38,8,1,[8],8
Rothenberger_40,4,1,[4],4
Rothenberger_42,12,1,[12],12
Rothenberger_4,26,1,[26],26
Rothenberger_41,14,1,[14],14
Rothenberger_43,10,1,[10],10
Rothenberger_46,4,1,[4],4
Rothenberger_47,4,1,[4],4
Rothenberger_44,14,1,[14],14
Rothenberger_48,4,1,[4],4
Rothenberger_49,8,1,[8],8
Rothenberger_51,4,1,[4],4
Rothenberger_50,4,1,[4],4
Rothenberger_53,4,1,[4],4
Rothenberger_45,28,1,[28],28
Rothenberger_52,8,1,[8],8
Rothenberger_55,4,1,[4],4
Rothenberger_54,4,1,[4],4
Rothenberger_5,26,1,[26],26
Rothenberger_56,8,1,[8],8
Rothenberger_57,4,1,[4],4
Rothenberger_58,6,1,[6],6
Rothenberger_6,22,1,[22],22
Rothenberger_7,10,1,[10],10
Rothenberger_8,26,1,[26],26
Rothenberger_9,18,1,[18],18
Ruf Lebensmittelwerk_0,13,1,[13],13
Ruf Lebensmittelwerk_1,14,1,[14],14
Sandler AG_1,88,10,"[13, 5, 14, 12, 8, 11, 11, 8, 3, 3]",14
Sandler AG_0,56,8,"[8, 11, 5, 5, 9, 5, 8, 5]",11
SAP SE_0,10,1,[10],10
SAP SE_1,21,4,"[6, 4, 7, 4]",7
Ruf Lebensmittelwerk_2,70,6,"[21, 6, 6, 13, 13, 11]",21
Sandler AG_2,16,1,[16],16
Sana Clinics_0,117,10,"[10, 24, 4, 5, 12, 17, 16, 17, 6, 6]",24
SCHEUERLE vehicles_0,16,2,"[8, 8]",8
SchmitterGroup_0,5,1,[5],5
SAP SE_2,47,3,"[33, 7, 7]",33
SchmitterGroup_10,11,1,[11],11
SchmitterGroup_1,16,1,[16],16
SchmitterGroup_12,8,1,[8],8
SchmitterGroup_11,19,2,"[13, 6]",13
SchmitterGroup_15,10,1,[10],10
SchmitterGroup_14,8,2,"[4, 4]",4
SchmitterGroup_13,19,2,"[13, 6]",13
SchmitterGroup_17,13,2,"[6, 7]",7
SchmitterGroup_16,14,2,"[8, 6]",8
SchmitterGroup_18,8,1,[8],8
SchmitterGroup_2,10,1,[10],10
SchmitterGroup_4,6,1,[6],6
SchmitterGroup_3,8,1,[8],8
SchmitterGroup_5,13,1,[13],13
SchmitterGroup_7,5,1,[5],5
SchmitterGroup_8,9,1,[9],9
SchmitterGroup_9,9,1,[9],9
SchmitterGroup_6,23,1,[23],23
SCHEUERLE vehicles_1,140,12,"[9, 15, 14, 13, 14, 14, 13, 7, 14, 13, 5, 9]",15
Schwenk Zement_1,12,1,[12],12
Schwenk Zement_10,48,2,"[34, 14]",34
Schwenk Zement_0,39,5,"[6, 13, 6, 6, 8]",13
SCHOTT-Rohrglas GmbH_0,73,7,"[8, 13, 12, 9, 13, 9, 9]",13
Schwenk Zement_11,35,3,"[19, 10, 6]",19
Schuler Group_0,130,10,"[16, 18, 7, 18, 14, 13, 13, 11, 13, 7]",18
Schwenk Zement_12,56,2,"[50, 6]",50
Schwenk Zement_15,26,2,"[18, 8]",18
Schwenk Zement_14,50,5,"[18, 10, 6, 8, 8]",18
Schwenk Zement_13,88,5,"[14, 38, 10, 6, 20]",38
Schwenk Zement_3,14,1,[14],14
Schwenk Zement_2,14,1,[14],14
Schwenk Zement_5,16,1,[16],16
Schwenk Zement_16,34,3,"[22, 6, 6]",22
Schwenk Zement_4,20,1,[20],20
Schwenk Zement_6,13,1,[13],13
Schwenk Zement_7,10,1,[10],10
Schwenk Zement_8,12,1,[12],12
Scoach_0,9,2,"[5, 4]",5
Schwenk Zement_9,47,3,"[29, 8, 10]",29
Scoach_2,18,1,[18],18
Scoach_1,24,2,"[12, 12]",12
Scoach_5,13,1,[13],13
Scoach_3,24,1,[24],24
Scoach_4,23,2,"[13, 10]",13
Scoach_6,18,1,[18],18
Schüco_0,112,10,"[5, 5, 5, 22, 14, 13, 14, 10, 10, 14]",22
SMBC Nikko Securities_0,15,3,"[5, 5, 5]",5
Seele GmbH_0,73,8,"[5, 12, 12, 12, 14, 6, 6, 6]",14
Spitzke SE_1,81,9,"[12, 10, 11, 13, 5, 12, 5, 9, 4]",13
Spitzke SE_0,112,18,"[4, 8, 8, 8, 7, 5, 10, 10, 10, 7, 5, 5, 5, 4, 4, 4, 4, 4]",10
SGL Carbon SE_0,139,15,"[11, 7, 7, 8, 12, 13, 12, 11, 8, 13, 9, 8, 8, 8, 4]",13
Sport-Saller_0,25,2,"[15, 10]",15
Sport-Saller_1,26,2,"[16, 10]",16
Sport-Saller_10,14,2,"[10, 4]",10
Spitzke SE_2,54,10,"[8, 8, 4, 4, 3, 4, 8, 5, 5, 5]",8
Sport-Saller_2,10,1,[10],10
Sport-Saller_4,9,1,[9],9
Sport-Saller_3,9,1,[9],9
Sport-Saller_6,10,1,[10],10
Sport-Saller_5,21,1,[21],21
Sport-Saller_9,8,2,"[4, 4]",4
Sport-Saller_7,16,1,[16],16
Sport-Saller_8,18,1,[18],18
SMBC Nikko Securities_1,235,27,"[6, 30, 13, 5, 5, 14, 12, 26, 6, 6, 5, 5, 14, 3, 5, 6, 6, 5, 5, 3, 5, 6, 5, 5, 5, 10, 19]",30
Star Division_1,7,1,[7],7
Star Division_0,9,1,[9],9
Star Division_100,8,1,[8],8
Star Division_10,11,1,[11],11
Star Division_101,8,1,[8],8
Star Division_104,8,1,[8],8
Star Division_102,8,1,[8],8
Star Division_103,8,1,[8],8
Star Division_107,6,1,[6],6
Star Division_108,4,1,[4],4
Star Division_105,11,1,[11],11
Star Division_110,4,1,[4],4
Star Division_111,4,1,[4],4
Star Division_106,10,1,[10],10
Star Division_11,10,1,[10],10
Star Division_114,4,1,[4],4
Star Division_109,12,1,[12],12
Star Division_113,8,1,[8],8
Star Division_112,11,1,[11],11
Star Division_115,6,1,[6],6
Star Division_117,11,1,[11],11
Star Division_116,11,1,[11],11
Star Division_118,10,1,[10],10
Star Division_119,9,1,[9],9
Star Division_12,9,1,[9],9
Star Division_121,9,1,[9],9
Star Division_122,8,1,[8],8
Star Division_120,12,1,[12],12
Star Division_123,9,1,[9],9
Star Division_126,4,1,[4],4
Star Division_124,11,1,[11],11
Star Division_127,9,1,[9],9
Star Division_125,12,1,[12],12
Star Division_130,6,1,[6],6
Star Division_128,12,1,[12],12
Star Division_13,9,1,[9],9
Star Division_129,12,1,[12],12
Star Division_132,6,1,[6],6
Star Division_133,8,1,[8],8
Star Division_131,10,1,[10],10
Star Division_135,8,1,[8],8
Star Division_136,8,1,[8],8
Star Division_138,8,1,[8],8
Star Division_134,10,1,[10],10
Star Division_137,11,1,[11],11
Star Division_140,9,1,[9],9
Star Division_139,11,1,[11],11
Star Division_14,9,1,[9],9
Star Division_141,8,1,[8],8
Star Division_145,5,1,[5],5
Star Division_143,8,1,[8],8
Star Division_144,8,1,[8],8
Star Division_142,12,1,[12],12
Star Division_146,8,1,[8],8
Star Division_148,8,1,[8],8
Star Division_147,11,1,[11],11
Star Division_151,6,1,[6],6
Star Division_15,8,1,[8],8
Star Division_149,11,1,[11],11
Star Division_152,7,1,[7],7
Star Division_154,6,1,[6],6
Star Division_150,13,1,[13],13
Star Division_153,9,1,[9],9
Star Division_155,11,1,[11],11
Star Division_156,11,1,[11],11
Star Division_158,10,1,[10],10
Star Division_159,11,1,[11],11
Star Division_160,9,1,[9],9
Star Division_16,11,1,[11],11
Star Division_157,14,1,[14],14
Star Division_161,9,1,[9],9
Star Division_163,8,1,[8],8
Star Division_165,6,1,[6],6
Star Division_166,7,1,[7],7
Star Division_162,11,1,[11],11
Star Division_164,11,1,[11],11
Star Division_169,6,1,[6],6
Star Division_167,8,1,[8],8
Star Division_168,8,1,[8],8
Star Division_171,6,1,[6],6
Star Division_17,10,1,[10],10
Star Division_170,11,1,[11],11
Star Division_174,7,1,[7],7
Star Division_172,11,1,[11],11
Star Division_173,11,1,[11],11
Star Division_176,11,1,[11],11
Star Division_175,12,1,[12],12
Star Division_177,11,1,[11],11
Star Division_179,9,1,[9],9
Star Division_180,7,1,[7],7
Star Division_18,9,1,[9],9
Star Division_178,15,1,[15],15
Star Division_181,10,1,[10],10
Star Division_183,9,1,[9],9
Star Division_182,10,1,[10],10
Star Division_184,10,1,[10],10
Star Division_186,7,1,[7],7
Star Division_185,8,1,[8],8
Star Division_188,8,1,[8],8
Star Division_187,11,1,[11],11
Star Division_19,8,1,[8],8
Star Division_189,9,1,[9],9
Star Division_193,4,1,[4],4
Star Division_191,9,1,[9],9
Star Division_190,9,1,[9],9
Star Division_194,9,1,[9],9
Star Division_192,8,1,[8],8
Star Division_195,8,1,[8],8
Star Division_196,9,1,[9],9
Star Division_197,9,1,[9],9
Star Division_198,8,1,[8],8
Star Division_20,6,1,[6],6
Star Division_2,8,1,[8],8
Star Division_199,9,1,[9],9
Star Division_200,9,1,[9],9
Star Division_202,11,1,[11],11
Star Division_201,11,1,[11],11
Star Division_203,11,1,[11],11
Star Division_204,8,1,[8],8
Star Division_206,9,1,[9],9
Star Division_205,9,1,[9],9
Star Division_208,8,1,[8],8
Star Division_209,8,1,[8],8
Star Division_21,10,1,[10],10
Star Division_207,11,1,[11],11
Star Division_210,8,1,[8],8
Star Division_211,9,1,[9],9
Star Division_213,9,1,[9],9
Star Division_212,8,1,[8],8
Star Division_215,8,1,[8],8
Star Division_217,9,1,[9],9
Star Division_214,8,1,[8],8
Star Division_216,10,1,[10],10
Star Division_220,9,1,[9],9
Star Division_219,8,1,[8],8
Star Division_22,9,1,[9],9
Star Division_218,8,1,[8],8
Star Division_222,8,1,[8],8
Star Division_221,8,1,[8],8
Star Division_223,8,1,[8],8
Star Division_226,9,1,[9],9
Star Division_224,8,1,[8],8
Star Division_225,8,1,[8],8
Star Division_227,8,1,[8],8
Star Division_228,8,1,[8],8
Star Division_23,10,1,[10],10
Star Division_229,8,1,[8],8
Star Division_230,8,1,[8],8
Star Division_232,8,1,[8],8
Star Division_231,11,1,[11],11
Star Division_233,8,1,[8],8
Star Division_234,11,1,[11],11
Star Division_235,11,1,[11],11
Star Division_236,10,1,[10],10
Star Division_239,7,1,[7],7
Star Division_237,9,1,[9],9
Star Division_238,11,1,[11],11
Star Division_24,9,1,[9],9
Star Division_240,9,1,[9],9
Star Division_241,8,1,[8],8
Star Division_242,9,1,[9],9
Star Division_243,10,1,[10],10
Star Division_244,9,1,[9],9
Star Division_245,8,1,[8],8
Star Division_247,8,1,[8],8
Star Division_246,10,1,[10],10
Star Division_248,8,1,[8],8
Star Division_249,11,1,[11],11
Star Division_25,6,1,[6],6
Star Division_250,8,1,[8],8
Star Division_251,9,1,[9],9
Star Division_252,8,1,[8],8
Star Division_253,8,1,[8],8
Star Division_255,8,1,[8],8
Star Division_254,10,1,[10],10
Star Division_256,9,1,[9],9
Star Division_259,9,1,[9],9
Star Division_258,10,1,[10],10
Star Division_257,9,1,[9],9
Star Division_26,8,1,[8],8
Star Division_261,9,1,[9],9
Star Division_260,9,1,[9],9
Star Division_262,9,1,[9],9
Star Division_264,9,1,[9],9
Star Division_263,10,1,[10],10
Star Division_266,10,1,[10],10
Star Division_265,9,1,[9],9
Star Division_267,10,1,[10],10
Star Division_268,9,1,[9],9
Star Division_269,8,1,[8],8
Star Division_27,10,1,[10],10
Star Division_28,9,1,[9],9
Star Division_3,8,1,[8],8
Star Division_30,9,1,[9],9
Star Division_29,12,1,[12],12
Star Division_31,9,1,[9],9
Star Division_32,10,1,[10],10
Star Division_33,10,1,[10],10
Star Division_34,9,1,[9],9
Star Division_35,10,1,[10],10
Star Division_36,9,1,[9],9
Star Division_38,10,1,[10],10
Star Division_4,9,1,[9],9
Star Division_37,10,1,[10],10
Star Division_39,9,1,[9],9
Star Division_43,8,1,[8],8
Star Division_41,8,1,[8],8
Star Division_44,8,1,[8],8
Star Division_42,11,1,[11],11
Star Division_40,12,1,[12],12
Star Division_46,7,1,[7],7
Star Division_45,8,1,[8],8
Star Division_47,8,1,[8],8
Star Division_48,8,1,[8],8
Star Division_49,8,1,[8],8
Star Division_5,8,1,[8],8
Star Division_50,11,1,[11],11
Star Division_51,8,1,[8],8
Star Division_52,11,1,[11],11
Star Division_53,8,1,[8],8
Star Division_54,11,1,[11],11
Star Division_57,8,1,[8],8
Star Division_55,8,1,[8],8
Star Division_56,10,1,[10],10
Star Division_58,11,1,[11],11
Star Division_6,10,1,[10],10
Star Division_59,11,1,[11],11
Star Division_60,10,1,[10],10
Star Division_62,8,1,[8],8
Star Division_64,6,1,[6],6
Star Division_61,8,1,[8],8
Star Division_65,6,1,[6],6
Star Division_63,10,1,[10],10
Star Division_67,6,1,[6],6
Star Division_69,4,1,[4],4
Star Division_66,8,1,[8],8
Star Division_68,9,1,[9],9
Star Division_7,9,1,[9],9
Star Division_70,8,1,[8],8
Star Division_71,11,1,[11],11
Star Division_72,11,1,[11],11
Star Division_73,8,1,[8],8
Star Division_75,8,1,[8],8
Star Division_74,11,1,[11],11
Star Division_76,9,1,[9],9
Star Division_79,8,1,[8],8
Star Division_77,11,1,[11],11
Star Division_78,11,1,[11],11
Star Division_8,9,1,[9],9
Star Division_83,4,1,[4],4
Star Division_81,8,1,[8],8
Star Division_80,11,1,[11],11
Star Division_82,8,1,[8],8
Star Division_85,8,1,[8],8
Star Division_87,6,1,[6],6
Star Division_84,8,1,[8],8
Star Division_88,6,1,[6],6
Star Division_86,10,1,[10],10
Star Division_90,7,1,[7],7
Star Division_89,11,1,[11],11
Star Division_91,6,1,[6],6
Star Division_9,9,1,[9],9
Star Division_92,9,1,[9],9
Star Division_93,10,1,[10],10
Star Division_94,10,1,[10],10
Star Division_95,12,1,[12],12
Star Division_96,12,1,[12],12
Star Division_98,7,1,[7],7
Star Division_97,11,1,[11],11
Steinberg_2,8,1,[8],8
Star Division_99,10,1,[10],10
Steinberg_4,14,2,"[7, 7]",7
Steinecke_0,17,1,[17],17
Steinberg_0,110,14,"[5, 6, 13, 10, 9, 9, 13, 11, 9, 5, 6, 6, 4, 4]",13
Steinberg_1,110,14,"[5, 6, 13, 10, 9, 9, 13, 11, 9, 5, 6, 6, 4, 4]",13
Steinberg_3,110,14,"[5, 6, 13, 10, 9, 9, 13, 11, 9, 5, 6, 6, 4, 4]",13
Steinecke_1,14,1,[14],14
Steinecke_2,20,1,[20],20
Surteco SE_10,9,1,[9],9
Surteco SE_1,16,1,[16],16
Surteco SE_12,15,2,"[10, 5]",10
Surteco SE_11,15,2,"[9, 6]",9
Surteco SE_14,8,2,"[4, 4]",4
Surteco SE_13,13,2,"[7, 6]",7
Surteco SE_15,8,1,[8],8
Surteco SE_16,8,2,"[4, 4]",4
Surteco SE_4,3,1,[3],3
Surteco SE_2,15,2,"[10, 5]",10
Surteco SE_3,12,1,[12],12
Surteco SE_5,8,1,[8],8
Surteco SE_6,4,1,[4],4
Surteco SE_7,8,2,"[4, 4]",4
Surteco SE_9,8,1,[8],8
SUSS MicroTec_0,9,1,[9],9
Surteco SE_8,16,1,[16],16
SWK Stadtwerke Krefeld_0,6,1,[6],6
SWK Stadtwerke Krefeld_1,8,1,[8],8
SWK Stadtwerke Krefeld_2,8,1,[8],8
SWK Stadtwerke Krefeld_3,12,1,[12],12
SWK Stadtwerke Krefeld_4,11,1,[11],11
SWK Stadtwerke Krefeld_5,10,1,[10],10
Surteco SE_0,80,9,"[6, 13, 11, 8, 10, 9, 13, 6, 4]",13
SWK Stadtwerke Krefeld_6,11,1,[11],11
Tata Steel Europe_0,13,1,[13],13
Tata Steel Europe_2,16,1,[16],16
Tata Steel Europe_3,18,1,[18],18
Tata Steel Europe_1,18,1,[18],18
Tata Steel Europe_4,16,1,[16],16
Tata Steel Europe_5,18,1,[18],18
Tata Steel Europe_6,26,1,[26],26
Tata Steel Europe_8,14,1,[14],14
Tata Steel Europe_7,26,1,[26],26
Tedox_0,15,1,[15],15
SUSS MicroTec_1,154,17,"[5, 13, 13, 13, 5, 10, 14, 9, 9, 7, 9, 9, 10, 5, 4, 6, 13]",14
Tedox_1,16,2,"[6, 10]",10
Tedox_3,13,1,[13],13
Tedox_2,13,2,"[7, 6]",7
Taunus-Therme_1,78,8,"[6, 8, 14, 5, 12, 13, 14, 6]",14
Tedox_5,7,1,[7],7
Tedox_4,15,2,"[9, 6]",9
Tengelmann Group_1,15,1,[15],15
Tengelmann Group_0,13,1,[13],13
Taunus-Therme_0,148,24,"[6, 7, 7, 6, 7, 6, 7, 7, 7, 5, 5, 7, 7, 6, 5, 5, 5, 7, 6, 7, 5, 5, 7, 6]",7
Tengelmann Group_2,15,1,[15],15
Timocom_0,10,1,[10],10
Timocom_2,9,1,[9],9
Timocom_3,10,2,"[5, 5]",5
Timocom_6,9,1,[9],9
Timocom_4,19,1,[19],19
Timocom_5,9,2,"[5, 4]",5
Timocom_1,25,3,"[13, 6, 6]",13
Timocom_7,9,2,"[5, 4]",5
Timocom_9,17,4,"[4, 4, 5, 4]",5
Timocom_8,19,1,[19],19
Trans-o-flex_0,24,2,"[13, 11]",13
Trans-o-flex_1,18,1,[18],18
Trans-o-flex_10,20,1,[20],20
Trans-o-flex_11,18,2,"[14, 4]",14
Trans-o-flex_12,18,1,[18],18
Trans-o-flex_5,10,1,[10],10
Trans-o-flex_2,19,1,[19],19
Trans-o-flex_3,22,1,[22],22
Trans-o-flex_4,17,2,"[11, 6]",11
Trans-o-flex_7,10,1,[10],10
Trans-o-flex_6,10,2,"[5, 5]",5
Trans-o-flex_8,10,1,[10],10
Trepel Airport Equipment_10,8,2,"[4, 4]",4
