,file,class_,fill,stroke,stroke_width,opacity,stroke_opacity
1778,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1779,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1780,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1781,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1782,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1783,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1784,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1785,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1786,Henschel & Sohn.svg,,#000000,#000000,0,1.0,1.0
1787,Heraeus.svg,," rgb(145, 146, 148)", none,0, 1,1.0
1788,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1789,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1790,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1791,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1792,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1793,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1794,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1795,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1796,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1797,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1798,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1799,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1800,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1801,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1802,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1803,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1804,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1805,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1806,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1807,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1808,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1809,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1810,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1811,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1812,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1813,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1814,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1815,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1816,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1817,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1818,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1819,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1820,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1821,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1822,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1823,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1824,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1825,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1826,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1827,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1828,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1829,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1830,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1831,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1832,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1833,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1834,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1835,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1836,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1837,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1838,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1839,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1840,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1841,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1842,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1843,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1844,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1845,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1846,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1847,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1848,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1849,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1850,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1851,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1852,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1853,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1854,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1855,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1856,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1857,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1858,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1859,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1860,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1861,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1862,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1863,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1864,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1865,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1866,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1867,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1868,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1869,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1870,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1871,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1872,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1873,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1874,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1875,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1876,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1877,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1878,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1879,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1880,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1881,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1882,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1883,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1884,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1885,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1886,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1887,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1888,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1889,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1890,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1891,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1892,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1893,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1894,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1895,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1896,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1897,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1898,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1899,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1900,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1901,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1902,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1903,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1904,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1905,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1906,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1907,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1908,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1909,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1910,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1911,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1912,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1913,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1914,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1915,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1916,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1917,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1918,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1919,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1920,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1921,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1922,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1923,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1924,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1925,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1926,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1927,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1928,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1929,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1930,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1931,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1932,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1933,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1934,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1935,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1936,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1937,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1938,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1939,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1940,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1941,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1942,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1943,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1944,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1945,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1946,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1947,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1948,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1949,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1950,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1951,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1952,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1953,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1954,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1955,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1956,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1957,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1958,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1959,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1960,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1961,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1962,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1963,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1964,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1965,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1966,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1967,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1968,Herrenknecht.svg,,#000000,none,0,1.0,1.0
1969,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1970,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1971,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1972,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1973,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1974,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1975,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1976,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1977,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1978,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1979,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1980,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1981,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1982,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1983,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1984,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1985,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1986,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1987,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1988,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1989,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1990,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1991,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1992,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1993,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1994,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1995,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1996,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1997,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1998,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
1999,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2000,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2001,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2002,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2003,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2004,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2005,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2006,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2007,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2008,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2009,Herrenknecht.svg,,#7fb511,none,0,1,1.0
2010,Herrenknecht.svg,,#ffffff,none,0,1,1.0
2011,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2012,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2013,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2014,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2015,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2016,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2017,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2018,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2019,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2020,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2021,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2022,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2023,Herrenknecht.svg,,#ffffff,none,0.35277778,1,1.0
2024,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2025,Herrenknecht.svg,,none,#ffffff,0.24241965,1,1
2026,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2027,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2028,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2029,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2030,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2031,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2032,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2033,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2034,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2035,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2036,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2037,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2038,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2039,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2040,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2041,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2042,Herrenknecht.svg,,#003d23,none,0.35277778,1,1.0
2043,Herrenknecht.svg,,#000000,#000000,0,1.0,1.0
2044,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2045,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2046,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2047,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2048,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2049,Hertie Waren- und Kaufhaus.svg,,#000000,#000000,0,1.0,1.0
2050,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2051,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2052,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2053,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2054,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2055,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2056,Hetzner.svg,cls-1,#d50c2d,#000000,0,1.0,1.0
2057,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2058,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2059,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2060,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2061,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2062,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2063,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2064,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2065,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2066,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2067,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2068,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2069,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2070,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2071,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2072,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2073,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2074,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2075,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2076,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2077,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2078,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2079,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2080,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2081,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2082,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2083,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2084,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2085,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2086,Hill & Knowlton.svg,,#000000,#000000,0,1.0,1.0
2087,Hipp Holding.svg,,#000000,#000000,0,1.0,1.0
2088,Hipp Holding.svg,,#000000,#000000,0,1.0,1.0
2089,Hipp Holding.svg,,#000000,#000000,0,1.0,1.0
2090,Hipp Holding.svg,,#000000,#000000,0,1.0,1.0
2091,Hirata Corporation.svg,,#1575c5,none,0,1,1.0
2092,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2093,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2094,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2095,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2096,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2097,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2098,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2099,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2100,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2101,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2102,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2103,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2104,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2105,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2106,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2107,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2108,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2109,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2110,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2111,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2112,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2113,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2114,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2115,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2116,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2117,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2118,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2119,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2120,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2121,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2122,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2123,HIRO LIFT.svg,,#000000,#000000,0,1.0,1.0
2124,Hoechst GmbH.svg,,#00349a,none,1px,1,1
2125,Hoechst GmbH.svg,,#00349a,none,6,1,1
2126,Host Europe Group.svg,,#ffffff,none,0,1,1
2127,Host Europe Group.svg,,#fab400,none,0,1,1
2128,Host Europe Group.svg,,#003666,none,0,1,1
2129,Hostsharing eG.svg,,#dd4901,#000000,0,1.0,1.0
2130,Hostsharing eG.svg,,#005094,#000000,0,1.0,1.0
2131,htp GmbH.svg,,#000000,#000000,0,1.0,1.0
2132,htp GmbH.svg,,#cad306,none,0,1,1.0
2133,htp GmbH.svg,,none,#cad306,0.065,1,1
2134,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2135,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2136,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2137,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2138,htp GmbH.svg,,none,#2d2c2e,0.03,1,1
2139,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2140,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2141,htp GmbH.svg,,#2d2c2e,none,0,1,1.0
2142,Huber SE.svg,,#00abee,none,0,1,1.0
2143,Huber SE.svg,,#211e1e,none,0,1,1.0
2144,Huber SE.svg,,#ffffff,none,0,1,1.0
2145,Huber SE.svg,,#ffffff,none,0,1,1.0
2146,Huber SE.svg,,#ffffff,none,0,1,1.0
2147,Huber SE.svg,,#ffffff,none,0,1,1.0
2148,Huber SE.svg,,#ffffff,none,0,1,1.0
2149,Huber SE.svg,,#ffffff,none,0,1,1.0
2150,Huber SE.svg,,#ffffff,none,0,1,1.0
2151,Huber SE.svg,,#ffffff,none,0,1,1.0
2152,Huber SE.svg,,#ffffff,none,0,1,1.0
2153,Huber SE.svg,,#ffffff,none,0,1,1.0
2154,Huber SE.svg,,#211e1e,none,0,1,1.0
2155,Huber SE.svg,,#211e1e,none,0,1,1.0
2156,Huber SE.svg,,#211e1e,none,0,1,1.0
2157,Huber SE.svg,,#211e1e,none,0,1,1.0
2158,Huber SE.svg,,#211e1e,none,0,1,1.0
2159,Huber SE.svg,,#00abee,none,0,1,1.0
2160,Huber SE.svg,,#00abee,none,0,1,1.0
2161,Huber SE.svg,,#00abee,none,0,1,1.0
2162,Huber SE.svg,,#00abee,none,0,1,1.0
2163,Huber SE.svg,,#00abee,none,0,1,1.0
2164,Huber SE.svg,,#211e1e,none,0,1,1.0
2165,Huber SE.svg,,#211e1e,none,0,1,1.0
2166,Huber SE.svg,,#211e1e,none,0,1,1.0
2167,Huber SE.svg,,#211e1e,none,0,1,1.0
2168,Huber SE.svg,,#211e1e,none,0,1,1.0
2169,Huber SE.svg,,#211e1e,none,0,1,1.0
2170,Huber SE.svg,,#211e1e,none,0,1,1.0
2171,Huber SE.svg,,#211e1e,none,0,1,1.0
2172,Huber SE.svg,,#211e1e,none,0,1,1.0
2173,Hubert Burda Media Holding.svg,,#000000,none,0,1,1.0
2174,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2175,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2176,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2177,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2178,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2179,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2180,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2181,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2182,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2183,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2184,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2185,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2186,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2187,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2188,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2189,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2190,HUK-Coburg-Lebensversicherung.svg,,#000000,#000000,0,1.0,1.0
2191,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2192,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2193,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2194,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2195,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2196,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2197,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2198,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
2199,HUK-Coburg-Rechtsschutzversicherung.svg,,#000000,#000000,0,1.0,1.0
